.,la,0.0239,ahi,0.0046,io,0.0352,ma,0.0425,allor,0.0086,e,0.1132,poi,0.0251,ed,0.0211,temp',0.0006,questi,0.0061,mentre,0.0034,quando,0.0095,rispuosemi,0.0006,nacqui,0.0003,poeta,0.0003,or,0.0159,o,0.0239,tu,0.0107,vedi,0.0049,a,0.0092,molti,0.0012,di,0.0138,ond',0.0107,in,0.0061,inferno,0.0101,per,0.0232,andovvi,0.0003,se',0.0006,s',0.0055,da,0.0080,lucevan,0.0003,i',0.0064,tacette,0.0003,temer,0.0003,donna,0.0009,questa,0.0034,lucia,0.0003,disse,0.0003,poscia,0.0080,dunque,0.0024,quali,0.0034,cos,0.0220,giustizia,0.0003,dinanzi,0.0009,lasciate,0.0003,queste,0.0024,noi,0.0119,quivi,0.0058,diverse,0.0006,mischiate,0.0003,caccianli,0.0003,rispuose,0.0024,fama,0.0003,incontanente,0.0003,elle,0.0006,quinci,0.0028,bestemmiavano,0.0003,caron,0.0003,come,0.0165,figliuol,0.0015,finito,0.0006,vero,0.0015,oscura,0.0003,andiam,0.0003,lo,0.0199,gran,0.0003,dimmi,0.0003,trasseci,0.0003,non,0.0251,intanto,0.0003,venimmo,0.0012,questo,0.0052,genti,0.0006,traemmoci,0.0003,col,0.0009,vidi,0.0031,tutti,0.0024,stavvi,0.0003,dico,0.0003,sempre,0.0015,intesi,0.0003,ell',0.0006,l',0.0147,elena,0.0003,s,0.0119,siede,0.0006,amor,0.0012,quand',0.0024,galeotto,0.0003,grandine,0.0003,cerbero,0.0003,li,0.0080,urlar,0.0003,qual,0.0061,voi,0.0012,alte,0.0003,giusti,0.0003,qui,0.0055,farinata,0.0003,tutto,0.0006,percoteansi,0.0003,assai,0.0012,mal,0.0003,maestro,0.0006,colui,0.0015,similemente,0.0006,vostro,0.0003,le,0.0055,quest',0.0028,fitti,0.0003,corda,0.0003,flegi,0.0003,tosto,0.0028,quanti,0.0006,dopo,0.0009,sol,0.0003,pensa,0.0012,udir,0.0003,chiuser,0.0003,sovr',0.0003,attento,0.0003,pur,0.0018,.,0.0031,tal,0.0021,oh,0.0095,ver,0.0003,quell',0.0015,con,0.0055,vegna,0.0006,volgiti,0.0003,i,0.0003,dal,0.0018,ben,0.0070,dentro,0.0018,simile,0.0003,suo,0.0003,subitamente,0.0003,com',0.0034,dintorno,0.0009,deh,0.0021,el,0.0024,dissemi,0.0003,indi,0.0064,elli,0.0012,appresso,0.0021,d',0.0015,morte,0.0003,puote,0.0003,puossi,0.0003,ancora,0.0006,filosofia,0.0003,veggendoci,0.0003,chir,0.0003,poco,0.0021,mostrocci,0.0003,ali,0.0003,cred',0.0003,un,0.0021,perci,0.0006,cade,0.0003,surge,0.0006,quel,0.0049,presemi,0.0003,supin,0.0003,quella,0.0012,sovra,0.0012,sanza,0.0012,se,0.0128,allora,0.0021,tacendo,0.0003,quale,0.0024,tra,0.0034,una,0.0003,rea,0.0003,ciascuna,0.0003,lor,0.0003,let,0.0003,gi,0.0055,l,0.0055,vecchia,0.0003,faccian,0.0006,ci,0.0018,tanto,0.0028,n,0.0052,priscian,0.0003,gente,0.0003,sieti,0.0003,venian,0.0003,ahim,0.0003,ricominciar,0.0003,lascio,0.0003,'e',0.0003,nel,0.0031,trova',0.0003,omai,0.0018,maggior,0.0009,ella,0.0021,mentr',0.0015,del,0.0009,ello,0.0003,ivi,0.0024,lasciolla,0.0003,quindi,0.0031,quei,0.0015,taide,0.0003,fuor,0.0006,chi,0.0021,novo,0.0006,fatto,0.0009,forse,0.0012,certo,0.0009,mira,0.0006,aronta,0.0003,suso,0.0003,loco,0.0003,fer,0.0003,euripilo,0.0003,credi,0.0003,ei,0.0003,ier,0.0003,tra',0.0003,libicocco,0.0003,cercate,0.0003,om,0.0006,mia,0.0003,draghignazzo,0.0003,danar,0.0003,usa,0.0003,cagnazzo,0.0003,alichin,0.0003,lascisi,0.0003,irato,0.0003,barbariccia,0.0003,v,0.0006,onde,0.0028,ristetti,0.0003,frati,0.0003,attraversato,0.0003,pi,0.0021,leva',0.0003,su,0.0003,parlando,0.0003,altra,0.0003,vita,0.0003,tragge,0.0003,maremma,0.0003,co',0.0003,ellera,0.0003,fersi,0.0003,ogne,0.0006,taccia,0.0006,insieme,0.0003,togliea,0.0003,quante,0.0006,piangevisi,0.0003,lascia,0.0003,considerate,0.0003,tutte,0.0006,cinque,0.0003,tre,0.0012,ravenna,0.0003,ora,0.0012,e',0.0015,francesco,0.0003,venir,0.0003,perch',0.0003,parte,0.0003,attendi,0.0003,passo,0.0003,latin,0.0003,ricorditi,0.0006,ad,0.0009,quiv',0.0009,natura,0.0006,raph,0.0003,lasci,0.0003,facemmo,0.0003,fialte,0.0003,ancor,0.0018,virgilio,0.0012,ognuna,0.0003,ditemi,0.0006,piangendo,0.0006,vivo,0.0003,va,0.0006,gianni,0.0003,che,0.0028,breve,0.0003,queta',0.0003,innocenti,0.0003,cotal,0.0009,altre,0.0003,sotto,0.0009,de,0.0015,attienti,0.0003,prima,0.0021,luogo,0.0006,dolce,0.0003,goder,0.0003,lunga,0.0003,mostrata,0.0003,lasciane,0.0003,marzia,0.0003,purgatorio,0.0095,ecco,0.0003,dianzi,0.0006,ohi,0.0003,soavemente,0.0003,casella,0.0003,matto,0.0003,state,0.0003,leva,0.0009,guard,0.0003,orribil,0.0003,maggiore,0.0003,vassi,0.0006,al,0.0006,conobbi,0.0003,perch,0.0015,vapori,0.0003,guarda,0.0003,corsi,0.0003,giunse,0.0003,veramente,0.0021,cerca,0.0003,vieni,0.0006,fiorenza,0.0006,atene,0.0003,anzi,0.0006,anime,0.0003,oro,0.0003,salve,0.0003,padre,0.0003,rade,0.0003,anche,0.0006,tant',0.0003,vedete,0.0003,te,0.0003,aguzza,0.0003,verdi,0.0003,ambo,0.0003,solo,0.0006,ver',0.0003,sentendo,0.0003,fui,0.0003,uso,0.0003,ne,0.0024,fra,0.0003,dallato,0.0003,sordel,0.0003,lettor,0.0003,dite,0.0003,era,0.0009,divoto,0.0003,sette,0.0003,cenere,0.0003,quandunque,0.0003,tale,0.0006,giurato,0.0003,intorno,0.0003,d,0.0006,nostra,0.0003,ascoltando,0.0003,frate,0.0003,quelli,0.0015,ito,0.0003,vedea,0.0015,mostrava,0.0012,vedeva,0.0003,menocci,0.0003,ombra,0.0003,quanto,0.0003,volsimi,0.0003,spirto,0.0003,savia,0.0003,eran,0.0003,rotti,0.0003,pace,0.0003,troppa,0.0003,botoli,0.0003,discesa,0.0003,vende,0.0003,sanguinoso,0.0003,fu,0.0003,ov',0.0003,chiamavi,0.0003,quello,0.0003,procaccia,0.0003,lombardo,0.0003,alto,0.0006,esce,0.0003,soleva,0.0003,dio,0.0006,'o,0.0003,resta,0.0003,ciascun,0.0006,altro,0.0003,drizza,0.0006,vostra,0.0006,color,0.0003,ratto,0.0003,parole,0.0003,seguendo,0.0003,mosse,0.0003,vedesti,0.0003,bastiti,0.0003,adhaesit,0.0003,intra,0.0006,fino,0.0003,vattene,0.0003,nepote,0.0003,mossimi,0.0003,maladetta,0.0003,seguentemente,0.0003,esso,0.0009,chiamato,0.0003,carlo,0.0003,tempo,0.0003,sanz',0.0003,veggiolo,0.0003,veggio,0.0003,talor,0.0003,gloria,0.0003,no',0.0003,nulla,0.0003,libero,0.0003,trema,0.0003,tremaci,0.0003,stazio,0.0003,volser,0.0003,facesti,0.0003,vennermi,0.0003,costoro,0.0003,euripide,0.0003,tacevansi,0.0003,mele,0.0003,mai,0.0006,tutta,0.0003,quai,0.0003,femmina,0.0003,trapassate,0.0003,ricordivi,0.0003,drizzai,0.0003,sangue,0.0003,anima,0.0003,apri,0.0009,secondo,0.0003,summae,0.0003,finitolo,0.0003,dinne,0.0003,nostro,0.0003,farotti,0.0003,versi,0.0003,ieu,0.0003,ara,0.0003,volsersi,0.0003,pon,0.0003,guidavaci,0.0003,venite,0.0003,dritta,0.0003,tratto,0.0006,un',0.0003,coi,0.0003,ognuno,0.0003,dante,0.0003,quasi,0.0006,alcun,0.0003,confusione,0.0003,tuttavia,0.0003,tanta,0.0003,merrenti,0.0003,disser,0.0003,mille,0.0003,volgi,0.0003,beato,0.0003,sola,0.0003,trasformato,0.0003,sicura,0.0003,avvenne,0.0003,sappi,0.0003,qualunque,0.0006,dorme,0.0003,infino,0.0003,entra,0.0003,poca,0.0006,molto,0.0003,beatrice,0.0009,trasumanar,0.0003,maraviglia,0.0003,paradiso,0.0089,voialtri,0.0003,que',0.0003,parev',0.0003,virt,0.0006,rivolto,0.0003,riguarda,0.0006,chiaro,0.0003,perfetta,0.0003,uomini,0.0003,f,0.0003,dice,0.0006,parere,0.0003,molte,0.0006,voglia,0.0003,posasi,0.0003,nasce,0.0003,due,0.0003,siate,0.0003,avete,0.0003,cesare,0.0003,sai,0.0003,sott',0.0003,inver',0.0003,antandro,0.0003,piangene,0.0003,quattro,0.0003,ficca,0.0006,creata,0.0003,fulgeami,0.0003,vuo',0.0003,pianger,0.0003,troppo,0.0003,folco,0.0003,messo,0.0003,quant',0.0003,cor,0.0003,degno,0.0003,domenico,0.0003,spesse,0.0003,illuminato,0.0003,ugo,0.0003,rabano,0.0003,compi,0.0003,ruppe,0.0003,vie,0.0003,diteli,0.0003,bellincion,0.0003,saria,0.0003,moronto,0.0003,dietro,0.0003,basti,0.0003,grand',0.0003,ch,0.0006,vincendo,0.0003,diligite,0.0003,sapete,0.0003,lume,0.0003,muore,0.0003,cotanto,0.0003,roteando,0.0003,vedrassi,0.0009,fecesi,0.0003,dei,0.0003,fai,0.0003,regnum,0.0003,quelle,0.0003,render,0.0003,venne,0.0003,cuopron,0.0003,infin,0.0003,pier,0.0003,pariemi,0.0003,il,0.0003,di',0.0003,risposto,0.0003,ridendo,0.0003,'sperino,0.0003,misesi,0.0003,comincia,0.0003,sternel,0.0003,sternilmi,0.0003,talvolta,0.0003,opera,0.0003,pria,0.0003,luce,0.0003,fede,0.0003,sopra,0.0003,forma,0.0003,concreato,0.0003,ieronimo,0.0003,principio,0.0003,fassi,0.0003,presso,0.0003,uno,0.0003,diffuso,0.0003,bernardo,0.0006,sarra,0.0003,bastavasi,0.0003,vinca,0.0003
la,divina,0.0093,diritta,0.0004,paura,0.0021,verace,0.0021,notte,0.0051,riva,0.0068,piaggia,0.0013,gaetta,0.0004,dolce,0.0021,vista,0.0123,test',0.0004,sua,0.0449,speranza,0.0030,bestia,0.0013,qual,0.0102,bramosa,0.0004,far,0.0008,vergine,0.0013,caccer,0.0004,seconda,0.0013,porta,0.0059,guerra,0.0008,pietate,0.0004,mente,0.0280,tua,0.0254,mia,0.0377,quale,0.0025,via,0.0093,venuta,0.0008,'mpresa,0.0008,parola,0.0038,richiesi,0.0004,stella,0.0021,fama,0.0030,ventura,0.0004,diserta,0.0004,cagion,0.0059,vostra,0.0068,volgare,0.0004,pieta,0.0008,morte,0.0076,fiumana,0.0004,corte,0.0008,citt,0.0038,perduta,0.0008,somma,0.0017,rena,0.0030,testa,0.0119,lor,0.0030,setta,0.0004,trista,0.0025,livida,0.0004,terra,0.0203,tema,0.0004,buia,0.0004,proda,0.0021,valle,0.0051,fede,0.0055,selva,0.0051,nostra,0.0072,voce,0.0097,bella,0.0076,loro,0.0004,lumera,0.0004,pantasilea,0.0004,sesta,0.0004,queta,0.0004,coda,0.0055,bufera,0.0004,ruina,0.0017,virt,0.0076,ragion,0.0008,detta,0.0008,prima,0.0119,schiera,0.0013,marina,0.0025,miseria,0.0017,bocca,0.0076,piet,0.0008,piova,0.0004,gente,0.0195,barba,0.0030,pioggia,0.0038,gitt,0.0008,greve,0.0004,vita,0.0064,dannosa,0.0004,gola,0.0042,cagione,0.0017,parte,0.0047,forza,0.0017,nimica,0.0008,gran,0.0072,cosa,0.0025,doglienza,0.0004,vendetta,0.0038,fiera,0.0030,quarta,0.0013,dolente,0.0008,sinistra,0.0042,sconoscente,0.0004,corta,0.0004,fortuna,0.0025,luna,0.0042,luce,0.0089,difension,0.0008,fa,0.0004,palude,0.0008,belletta,0.0004,strozza,0.0008,lorda,0.0004,ripa,0.0068,cima,0.0059,barca,0.0013,morta,0.0013,folle,0.0004,prova,0.0013,scritta,0.0004,nebbia,0.0017,punga,0.0004,carne,0.0055,regina,0.0013,dottrina,0.0008,strada,0.0034,condizion,0.0004,man,0.0047,dimanda,0.0013,cintola,0.0004,fronte,0.0072,pena,0.0021,risposta,0.0034,faccia,0.0119,donna,0.0093,difesi,0.0004,frode,0.0004,matta,0.0004,'ntende,0.0004,spene,0.0021,roccia,0.0030,scesa,0.0004,punta,0.0021,rotta,0.0004,falsa,0.0008,riviera,0.0004,costa,0.0051,voglia,0.0047,cocca,0.0004,groppa,0.0013,destra,0.0038,scorta,0.0017,tirannia,0.0004,mano,0.0025,scheggia,0.0004,meretrice,0.0004,memoria,0.0038,manda,0.0004,settima,0.0008,balestra,0.0004,mesta,0.0004,caccia,0.0013,lena,0.0013,rifondarno,0.0004,carit,0.0008,dolorosa,0.0013,lingua,0.0072,tresca,0.0004,folgore,0.0004,focina,0.0004,pugna,0.0004,scelse,0.0004,forcata,0.0004,colpa,0.0038,brenta,0.0004,cruna,0.0008,conoscenza,0.0004,traccia,0.0013,pianta,0.0025,sementa,0.0004,cara,0.0004,gota,0.0008,nota,0.0017,campagna,0.0021,natura,0.0051,fretta,0.0017,buona,0.0021,spada,0.0030,cui,0.0021,rota,0.0025,lonza,0.0004,pelle,0.0030,sponda,0.0013,venenosa,0.0004,fiammella,0.0008,strema,0.0008,tasca,0.0004,quartana,0.0004,nova,0.0025,navicella,0.0008,scaldata,0.0004,fera,0.0004,stagliata,0.0004,cerchia,0.0013,schiena,0.0013,ghisolabella,0.0004,sconcia,0.0004,ferza,0.0008,giovinetta,0.0004,zucca,0.0004,puttana,0.0008,tromba,0.0004,terza,0.0013,seguente,0.0004,pietra,0.0017,zanca,0.0004,mal,0.0004,reverenza,0.0004,verga,0.0008,spelonca,0.0004,veduta,0.0034,'mpaluda,0.0004,mattia,0.0004,verit,0.0025,sai,0.0004,spuola,0.0008,tenace,0.0008,pegola,0.0008,caldaia,0.0004,persona,0.0025,sembianza,0.0021,decina,0.0004,cheggio,0.0008,chiesa,0.0030,bolgia,0.0008,pece,0.0008,tigna,0.0004,buffa,0.0004,zuffa,0.0004,posta,0.0004,crosta,0.0004,favola,0.0004,presente,0.0008,rana,0.0008,madre,0.0038,pendente,0.0004,fossa,0.0013,taglia,0.0004,grave,0.0017,bisogna,0.0004,brina,0.0004,roba,0.0008,schiuma,0.0004,polver,0.0004,fenice,0.0004,grande,0.0004,sagrestia,0.0004,coppa,0.0004,mazza,0.0004,pancia,0.0008,ritese,0.0004,piaga,0.0017,giuntura,0.0004,figura,0.0021,lumaccia,0.0004,forcuta,0.0004,novit,0.0008,penna,0.0013,solinga,0.0004,mosca,0.0004,vallea,0.0004,fiamma,0.0064,pira,0.0004,nomasse,0.0004,spagna,0.0008,distanza,0.0004,poppa,0.0004,prora,0.0004,licenza,0.0004,si,0.0008,lunga,0.0025,state,0.0004,lebbre,0.0004,contradizion,0.0004,fortunata,0.0013,nona,0.0004,corata,0.0004,vittoria,0.0004,canna,0.0004,cattolica,0.0004,mascella,0.0004,molta,0.0004,violenta,0.0004,'ve,0.0004,ministra,0.0004,scabbia,0.0004,sanese,0.0004,francesca,0.0004,costuma,0.0004,brigata,0.0004,vigna,0.0013,moglie,0.0004,leonessa,0.0004,torma,0.0004,ventraia,0.0004,sete,0.0030,rigida,0.0004,lega,0.0008,medicina,0.0004,lancia,0.0017,santa,0.0042,lungi,0.0004,ne,0.0004,possa,0.0021,pina,0.0004,chioma,0.0008,soga,0.0004,dotta,0.0004,grotta,0.0013,freddura,0.0013,carisenda,0.0004,danoia,0.0004,villana,0.0004,ghiaccia,0.0017,caina,0.0004,cuticagna,0.0004,gorgiera,0.0004,nuca,0.0004,muda,0.0004,fame,0.0004,dimane,0.0004,capraia,0.0004,gorgona,0.0004,foce,0.0013,gelata,0.0004,fredda,0.0008,creatura,0.0013,cresta,0.0004,coscia,0.0008,giudecca,0.0004,tomba,0.0004,buca,0.0008,pregione,0.0004,profonda,0.0017,vesta,0.0004,tegni,0.0004,batte,0.0004,rugiada,0.0004,turba,0.0017,dolcezza,0.0013,pastura,0.0008,subitana,0.0004,fida,0.0004,montagna,0.0021,infinita,0.0004,pi,0.0021,bont,0.0013,guardia,0.0004,villa,0.0008,calla,0.0004,scoperta,0.0004,calda,0.0004,foga,0.0004,mira,0.0008,ritenne,0.0004,croce,0.0034,pia,0.0004,zara,0.0004,calca,0.0004,broccia,0.0004,vedrai,0.0004,vetta,0.0004,miglior,0.0004,sella,0.0008,vergogna,0.0008,predella,0.0004,pressura,0.0004,notturna,0.0004,lacca,0.0004,lama,0.0004,guancia,0.0004,corda,0.0017,d,0.0008,semplice,0.0004,vipera,0.0004,stampa,0.0004,picciola,0.0004,mala,0.0017,lucerna,0.0008,contrada,0.0008,borsa,0.0008,privilegia,0.0004,concubina,0.0004,rondinella,0.0004,mattina,0.0004,rincalzo,0.0004,soglia,0.0013,bianca,0.0008,gialla,0.0008,toppa,0.0004,senti',0.0004,molt',0.0004,chiave,0.0008,miserella,0.0004,ti,0.0004,forma,0.0017,succession,0.0004,giustizia,0.0030,vede,0.0004,pace,0.0013,cotidiana,0.0004,sprona,0.0004,caligine,0.0004,scala,0.0030,cervice,0.0004,comune,0.0004,pittura,0.0004,gloria,0.0025,rabbia,0.0004,discolora,0.0004,prigion,0.0004,puntura,0.0004,rimembranza,0.0004,propria,0.0030,ben,0.0004,doga,0.0004,primaia,0.0004,petraia,0.0004,mensa,0.0004,invidia,0.0004,spalla,0.0004,cornice,0.0008,diana,0.0004,misera,0.0004,maladetta,0.0004,casa,0.0017,nuvola,0.0004,spera,0.0034,sera,0.0008,famiglia,0.0004,sentenza,0.0013,veggia,0.0004,mostri,0.0004,pone,0.0004,vagheggia,0.0004,trastulla,0.0004,vera,0.0013,torre,0.0004,spiga,0.0004,soma,0.0008,salute,0.0008,spiega,0.0004,veritate,0.0004,cera,0.0017,podestate,0.0004,nobile,0.0004,ragione,0.0013,fine,0.0004,mirava,0.0004,drizzava,0.0004,guida,0.0004,spugna,0.0004,larghezza,0.0017,corona,0.0013,femminetta,0.0004,grazia,0.0042,'mpacciata,0.0004,giusta,0.0004,sepulcral,0.0004,conocchia,0.0004,religione,0.0008,scaletta,0.0004,mondizia,0.0004,rete,0.0008,passion,0.0008,quantitate,0.0004,doppia,0.0013,figlia,0.0021,quinta,0.0021,fronda,0.0017,cangiata,0.0004,nella,0.0004,vedovella,0.0008,barbagia,0.0008,lasciai,0.0004,suora,0.0004,dieta,0.0004,vernaccia,0.0004,pila,0.0004,riprenda,0.0004,piuma,0.0008,callaia,0.0004,cala,0.0004,virtute,0.0017,vite,0.0004,circunscrive,0.0004,reflette,0.0004,vacca,0.0004,tristizia,0.0004,passada,0.0004,cura,0.0004,prim',0.0013,pineta,0.0004,foresta,0.0004,percossa,0.0004,rende,0.0004,mezzana,0.0004,rossa,0.0004,contraria,0.0004,revestita,0.0004,sostenea,0.0008,mamma,0.0008,lasciasse,0.0004,pietade,0.0004,candela,0.0004,tratta,0.0004,formaro,0.0004,rivera,0.0004,beata,0.0008,danza,0.0004,decenne,0.0004,disposizion,0.0004,coma,0.0004,vedova,0.0004,celeste,0.0004,compagnia,0.0008,circonda,0.0004,biforme,0.0004,scorza,0.0004,cuna,0.0004,volse,0.0004,flagell,0.0004,fuia,0.0004,cre,0.0004,gelsa,0.0004,perde,0.0004,tramortita,0.0004,santissima,0.0004,vagina,0.0004,materia,0.0013,lieta,0.0004,mondana,0.0004,toccata,0.0004,porti,0.0004,provedenza,0.0017,concreata,0.0004,noce,0.0004,provi,0.0004,neve,0.0008,tela,0.0004,perse,0.0004,violenza,0.0004,misura,0.0008,celestial,0.0004,scrittura,0.0017,diede,0.0004,influenza,0.0004,grada,0.0004,volont,0.0008,libertate,0.0004,convenenza,0.0004,volta,0.0004,sorpresa,0.0004,milizia,0.0017,question,0.0008,pompeana,0.0004,viva,0.0021,soccorse,0.0004,disfranca,0.0004,innamora,0.0004,disira,0.0004,vegg',0.0004,circular,0.0004,riempie,0.0004,ragna,0.0004,difalta,0.0004,bigoncia,0.0004,coculla,0.0004,maggior,0.0004,'nvidia,0.0004,sazia,0.0008,zona,0.0004,poverella,0.0004,sposa,0.0017,gloriosa,0.0008,trov,0.0004,presenza,0.0008,mercede,0.0004,benedetta,0.0008,chiuse,0.0004,'nsegna,0.0004,protezion,0.0004,sedia,0.0004,biga,0.0004,muffa,0.0004,gromma,0.0004,ricolta,0.0004,fugge,0.0004,coarta,0.0004,figliuola,0.0004,chiana,0.0004,bilancia,0.0004,duce,0.0004,chiara,0.0004,perfezion,0.0004,rosa,0.0021,similitudine,0.0004,radice,0.0008,fiata,0.0004,festa,0.0008,visione,0.0004,vision,0.0004,iniqua,0.0004,costellazion,0.0004,gemma,0.0004,lista,0.0004,paterna,0.0004,dote,0.0004,culla,0.0004,rocca,0.0004,nequizia,0.0004,cittadinanza,0.0004,cerca,0.0004,confusion,0.0004,cittade,0.0004,sannella,0.0004,pressa,0.0004,colonna,0.0004,pera,0.0004,fascia,0.0008,vampa,0.0004,interna,0.0004,contingenza,0.0004,spietata,0.0004,dispensa,0.0004,tempia,0.0004,cortesia,0.0004,novella,0.0013,trama,0.0004,rogna,0.0004,guidi,0.0004,temprata,0.0004,'mprenta,0.0008,storia,0.0004,latebra,0.0004,tira,0.0008,cicogna,0.0004,rimira,0.0004,moneta,0.0004,superbia,0.0004,lussuria,0.0004,viltate,0.0004,cetra,0.0004,sampogna,0.0004,circunferenza,0.0004,prome,0.0004,region,0.0004,bellezza,0.0008,chiarit,0.0004,quistione,0.0004,maggiore,0.0004,vide,0.0004,superna,0.0004,regola,0.0004,quercia,0.0004,ghianda,0.0004,credetti,0.0004,plaga,0.0004,lucente,0.0004,sapienza,0.0004,possanza,0.0004,battaglia,0.0004,circulata,0.0004,coronata,0.0004,ripuose,0.0004,larga,0.0004,m',0.0004,melode,0.0004,credenza,0.0004,favilla,0.0008,crudelt,0.0004,primizia,0.0004,figuri,0.0004,distill,0.0004,pistola,0.0004,palma,0.0008,novizia,0.0004,fulgida,0.0004,compense,0.0004,predetta,0.0004,s,0.0004,stimativa,0.0004,soblima,0.0004,dico,0.0004,'nvoglia,0.0004,coverta,0.0004,veggio,0.0004,letizia,0.0004,puzza,0.0004,supprema,0.0004,capra,0.0004,centesma,0.0004,classe,0.0004,parvenza,0.0004,roffia,0.0004,libra,0.0004,bontate,0.0004,perdonanza,0.0004,dritta,0.0004,raia,0.0004,chiarissima,0.0004,goda,0.0004,gronda,0.0004,legge,0.0004,cieca,0.0004,balia,0.0004,'nnamora,0.0004,fece,0.0004,rivedrai,0.0004,potestate,0.0004,veronica,0.0004,vivace,0.0004,punse,0.0004,gonna,0.0004,passione,0.0004,futura,0.0004,mammella,0.0004
divina,commedia,0.0882,podestate,0.0294,giustizia,0.1176,.,0.0294,vendetta,0.0294,bontade,0.0294,in,0.0588,fiamma,0.0294,foresta,0.0294,basterna,0.0294,distar,0.0294,virt,0.0294,pace,0.0294,voglia,0.0294,bont,0.0588,natura,0.0294,grazia,0.0588,volontate,0.0294,per,0.0294,sopra,0.0294,favella,0.0294,ch',0.0294,e,0.0294,scrittura,0.0294,penetrante,0.0294,cantilena,0.0294
commedia,di,1
