test_ex1_1,0
test_ex1_2,0
test_ex1_3,0
test_ex2_1,0
test_ex2_2,0
test_ex2_3,3
test_ex3_1,0
test_ex3_2,0
test_ex3_3,0
test_ex4_1,0
test_ex4_2,0
test_ex4_3,0
test_personal_data_entry,0
