test_ex1_1,0
test_ex1_2,0
test_ex1_3,0
test_ex2_1,0
test_ex2_2,0
test_ex2_3,0
test_ex3_1,0
test_ex3_2,0
test_ex3_3,0
test_ex4_1,1
test_ex4_2,2
test_ex4_3,2
test_ex4_4,2
test_ex4_5,2
test_personal_data_entry,0
